# 语义层自动表：异体字 → 整理本用形（LM 统计 / 阅读辅助用），由 scripts/build_semantic_variants.py 派生。
# 格式：异体字	代表字	来源(ledger|graph)。手工表 config/dicts/variants.tsv 覆盖本表。
# 字形层标签永远保留精确异体字形，绝不按此表合并。
# edition=wuyingdian_zongmu  entries=9076
懦	愞	graph
懰	劉	graph
懺	懴	graph
戃	惝	graph
戔	殘	graph
戕	𢦤	graph
战	戰	graph
戝	賊	graph
戞	戛	graph
戦	戰	graph
戧	創	graph
戬	戩	graph
戳	擢	graph
戻	戾	graph
扄	扃	graph
扌	手	graph
扛	抗	graph
执	執	graph
扪	捫	graph
扫	掃	graph
扰	擾	graph
扳	攀	graph
扵	于	graph
扷	拔	graph
抅	拘	graph
抚	撫	graph
抜	拔	graph
択	擇	graph
抡	掄	graph
护	護	graph
报	報	graph
拋	抛	graph
拗	抝	graph
拝	拜	graph
拠	據	graph
拥	擁	graph
拨	撥	graph
择	擇	graph
拪	遷	graph
拫	根	graph
挍	校	graph
挔	旅	graph
挗	抉	graph
挚	摯	graph
挛	攣	graph
挟	挾	graph
挠	撓	graph
挤	擠	graph
挥	揮	graph
挶	拘	graph
挿	插	graph
捂	握	graph
捛	旅	graph
损	損	graph
捡	撿	graph
捿	棲	graph
掟	定	graph
掦	剔	graph
掲	揭	graph
掷	擲	graph
揍	奏	graph
揷	插	graph
揺	搖	graph
揽	攬	graph
搀	攙	graph
搩	揭	graph
搯	掏	graph
搷	伸	graph
摁	恩	graph
摄	攝	graph
摅	攄	graph
摇	搖	graph
摈	擯	graph
摏	舂	graph
撃	擊	graph
撄	攖	graph
撎	揖	graph
撏	探	graph
撟	矯	graph
撷	擷	graph
擗	擘	graph
擧	舉	graph
擭	獲	graph
擮	截	graph
擵	摩	graph
攈	捃	graph
攐	搴	graph
攠	摩	graph
攱	庋	graph
敀	迫	graph
敌	敵	graph
敎	教	graph
敒	伸	graph
敔	梧	graph
敟	典	graph
敫	皦	graph
敭	揚	graph
数	數	graph
斈	學	graph
斌	彬	graph
斎	齋	graph
斖	亹	graph
斩	斬	graph
断	斷	graph
斻	航	graph
旈	旒	graph
旉	敷	graph
旍	旌	graph
旣	既	graph
旪	協	graph
旮	旭	graph
旳	的	graph
旷	曠	graph
旸	暘	graph
旹	時	graph
旾	春	graph
旿	晤	graph
昛	昧	graph
昪	忭	graph
昻	昂	graph
昼	晝	graph
显	顯	graph
晄	晃	graph
晋	晉	graph
晓	曉	graph
晘	旱	graph
暁	曉	graph
暒	晴	graph
暜	普	graph
暦	曆	graph
暱	昵	graph
暿	熹	graph
曁	暨	graph
曌	照	graph
曐	星	graph
曑	參	graph
曓	暴	graph
曯	燭	graph
曵	曳	graph
曺	曹	graph
朄	𣌾	graph
朇	裨	graph
朌	頒	graph
朖	朗	graph
朙	明	graph
朤	朗	graph
朹	簋	graph
杋	楓	graph
杍	梓	graph
条	條	graph
来	來	graph
杨	楊	graph
杶	椿	graph
枢	樞	graph
枣	棗	graph
枫	楓	graph
枭	梟	graph
柁	舵	graph
柊	終	graph
柗	松	graph
柛	神	graph
柮	杌	graph
柽	檉	graph
柾	柩	graph
栄	榮	graph
标	標	graph
栈	棧	graph
栉	櫛	graph
栎	櫟	graph
栖	棲	graph
栛	荔	graph
样	樣	graph
栾	欒	graph
桉	案	graph
桒	桑	graph
桢	楨	graph
桥	橋	graph
桧	檜	graph
桯	楹	graph
桹	榔	graph
梜	筴	graph
梤	棻	graph
梥	松	graph
梦	夢	graph
检	檢	graph
棃	梨	graph
棅	柄	graph
棭	掖	graph
棷	藪	graph
椁	槨	graph
椘	楚	graph
検	檢	graph
椟	櫝	graph
椠	槧	graph
楃	幄	graph
楍	本	graph
楑	揆	graph
楒	思	graph
楖	櫛	graph
楗	鍵	graph
楝	練	graph
楡	榆	graph
楴	柢	graph
楸	橚	graph
楼	樓	graph
楽	樂	graph
榟	梓	graph
榡	素	graph
榢	架	graph
榤	桀	graph
榧	棐	graph
槈	耨	graph
槗	橋	graph
槜	檇	graph
槡	桑	graph
槤	連	graph
槼	規	graph
樄	陳	graph
樌	灌	graph
樑	梁	graph
樚	櫝	graph
樠	榔	graph
樤	條	graph
樼	榛	graph
橊	榴	graph
檏	樸	graph
檚	楚	graph
檝	楫	graph
檪	櫟	graph
檴	穫	graph
檵	杞	graph
櫆	魁	graph
櫖	樗	graph
櫮	萼	graph
櫹	橚	graph
欁	農	graph
欈	檇	graph
欉	叢	graph
欝	鬱	graph
欤	歟	graph
欪	咥	graph
歏	歎	graph
歓	歡	graph
歨	步	graph
歩	步	graph
歪	竵	graph
歬	前	graph
歯	齒	graph
歱	踵	graph
歴	曆	graph
歽	折	graph
殇	殤	graph
残	殘	graph
殓	殮	graph
殚	殫	graph
殡	殯	graph
殦	鴟	graph
殨	潰	graph
毂	轂	graph
毃	敲	graph
毌	貫	graph
毎	每	graph
毗	毘	graph
毬	球	graph
氈	氊	graph
氜	陽	graph
氧	養	graph
氵	水	graph
氼	溺	graph
汉	漢	graph
汤	湯	graph
汮	洵	graph
沕	惚	graph
沝	水	graph
沣	灃	graph
沦	淪	graph
沧	滄	graph
沨	渢	graph
沲	沱	graph
泜	坻	graph
泱	央	graph
泴	盥	graph
泾	涇	graph
洀	盤	graph
洜	洛	graph
洠	涘	graph
洢	伊	graph
洤	泉	graph
洦	泊	graph
洯	潔	graph
浃	浹	graph
浄	淨	graph
浅	淺	graph
浆	漿	graph
浇	澆	graph
测	測	graph
浍	澮	graph
济	濟	graph
浑	渾	graph
浔	潯	graph
浜	濱	graph
浡	渤	graph
涒	汭	graph
涚	涗	graph
涟	漣	graph
涡	渦	graph
涤	滌	graph
润	潤	graph
涧	澗	graph
涿	𣵠	graph
淂	得	graph
淉	祼	graph
淘	洮	graph
淩	凌	graph
淸	清	graph
淾	飲	graph
渁	淵	graph
渆	淵	graph
済	濟	graph
渉	涉	graph
渊	淵	graph
渎	瀆	graph
渐	漸	graph
渔	漁	graph
渘	柔	graph
渟	汀	graph
渷	沇	graph
湇	湆	graph
湐	泊	graph
湑	壻	graph
湓	汾	graph
湗	葑	graph
湟	況	graph
湬	湫	graph
湰	漋	graph
湶	泉	graph
湹	瀍	graph
湻	淳	graph
湽	淄	graph
満	滿	graph
溃	潰	graph
溆	漵	graph
溏	塘	graph
溤	馮	graph
溦	湄	graph
溳	隕	graph
溽	縟	graph
滈	鎬	graph
滚	滾	graph
滞	滯	graph
满	滿	graph
滥	濫	graph
滦	灤	graph
滨	濱	graph
滳	滴	graph
滺	悠	graph
漃	寂	graph
漄	涯	graph
漅	巢	graph
漑	溉	graph
漞	汨	graph
漤	濫	graph
漱	潄	graph
漴	淙	graph
漹	鄢	graph
潂	洪	graph
潅	灌	graph
潊	漵	graph
潍	濰	graph
潴	瀦	graph
澀	澁	graph
澃	潁	graph
澜	瀾	graph
澭	灉	graph
澷	漫	graph
濄	渦	graph
濅	浸	graph
濇	澁	graph
濉	睢	graph
濊	澮	graph
濐	渚	graph
濓	濂	graph
濖	瀦	graph
濨	滋	graph
濳	潛	graph
瀀	優	graph
瀇	汪	graph
瀕	濵	graph
瀞	淨	graph
瀣	溉	graph
灁	淵	graph
灛	闡	graph
灡	瀾	graph
灥	泉	graph
灭	滅	graph
灮	光	graph
灯	燈	graph
灳	輝	graph
灵	靈	graph
灶	竈	graph
灹	燠	graph
灻	赤	graph
灿	燦	graph
炁	氣	graph
炍	叛	graph
炐	烽	graph
炗	光	graph
炚	光	graph
炜	煒	graph
炪	拙	graph
炲	炱	graph
炷	主	graph
点	點	graph
為	爲	graph
炽	熾	graph
烂	爛	graph
烕	滅	graph
烡	光	graph
烢	坼	graph
烣	恢	graph
烦	煩	graph
烬	燼	graph
烮	烈	graph
烵	灼	graph
烾	赤	graph
焇	銷	graph
焌	焞	graph
焏	亟	graph
焘	燾	graph
焤	腐	graph
焴	煜	graph
煅	鍛	graph
煑	煮	graph
煡	燼	graph
煣	揉	graph
煫	燧	graph
煭	烈	graph
煷	火	graph
熋	熊	graph
熔	鎔	graph
熢	烽	graph
熫	炙	graph
熯	㸁	graph
熺	熹	graph
燓	焚	graph
燗	爛	graph
燙	湯	graph
燳	照	graph
爀	赫	graph
爕	燮	graph
爤	爛	graph
爥	燭	graph
爱	愛	graph
牁	牱	graph
牅	墉	graph
牉	片	graph
牍	牘	graph
牕	窻	graph
牜	牛	graph
牵	牽	graph
牺	犧	graph
犄	猗	graph
犊	犢	graph
犫	犨	graph
犳	豹	graph
狅	狂	graph
狆	仲	graph
狢	貉	graph
独	獨	graph
狱	獄	graph
猂	悍	graph
獓	獒	graph
獛	濮	graph
獞	僮	graph
獫	玁	graph
玑	璣	graph
玨	瑴	graph
玭	蠙	graph
环	環	graph
现	現	graph
玺	璽	graph
珞	礫	graph
珡	琴	graph
珤	寶	graph
珵	珽	graph
珼	瑁	graph
琀	含	graph
琏	璉	graph
琹	琴	graph
琼	瓊	graph
琾	玠	graph
瑘	琊	graph
瑶	瑤	graph
瑻	琨	graph
璆	球	graph
璖	璩	graph
璭	琯	graph
瓉	瓚	graph
瓒	瓚	graph
甇	罌	graph
甞	嘗	graph
甤	蕤	graph
甪	角	graph
畅	暢	graph
畋	甸	graph
畍	界	graph
畒	畝	graph
畕	疆	graph
畡	垓	graph
畣	答	graph
畭	畬	graph
畮	畝	graph
畲	畬	graph
畴	疇	graph
畵	畫	graph
疅	疆	graph
疈	副	graph
疗	療	graph
疸	癉	graph
疺	乏	graph
痃	眩	graph
症	證	graph
痊	全	graph
痝	厖	graph
痢	利	graph
痼	固	graph
瘅	癉	graph
瘋	風	graph
瘔	苦	graph
瘗	瘞	graph
瘽	勤	graph
皈	歸	graph
皝	顥	graph
皞	皥	graph
皡	皥	graph
皢	曉	graph
皨	星	graph
盁	盈	graph
盐	鹽	graph
监	監	graph
盗	盜	graph
盘	盤	graph
盙	簠	graph
盞	醆	graph
眀	明	graph
眂	視	graph
眈	躭	graph
県	縣	graph
眑	窅	graph
眜	蔑	graph
眞	真	graph
眡	視	graph
眸	牟	graph
眾	衆	graph
睁	爭	graph
睂	眉	graph
睗	賜	graph
睤	睥	graph
睱	暇	graph
睴	暉	graph
瞗	雎	graph
瞾	照	graph
矞	譎	graph
矫	矯	graph
矶	磯	graph
砂	沙	graph
砕	碎	graph
砚	硯	graph
砢	珂	graph
砻	礱	graph
砾	礫	graph
础	礎	graph
硂	銓	graph
硋	礙	graph
硌	礫	graph
硕	碩	graph
硝	消	graph
硤	峽	graph
碁	棊	graph
碫	鍛	graph
碻	確	graph
碼	馬	graph
磎	谿	graph
磒	隕	graph
磤	殷	graph
磪	崔	graph
磹	簟	graph
磺	礦	graph
礀	澗	graph
礍	碣	graph
礠	磁	graph
礭	確	graph
礹	巖	graph
礻	示	graph
礼	禮	graph
祌	沖	graph
祎	禕	graph
祢	禰	graph
祩	祝	graph
祬	祗	graph
祯	禎	graph
祶	禘	graph
祷	禱	graph
禄	祿	graph
禅	禪	graph
禇	褚	graph
禝	稷	graph
禥	祺	graph
禩	祀	graph
禵	禔	graph
禼	契	graph
秄	耔	graph
秊	年	graph
秏	耗	graph
秒	杪	graph
秗	飫	graph
秙	枯	graph
秢	齡	graph
秨	祚	graph
称	稱	graph
秶	粢	graph
秽	穢	graph
税	稅	graph
稫	福	graph
稲	稻	graph
稳	穩	graph
稸	蓄	graph
穏	穩	graph
穑	穡	graph
穣	穰	graph
穯	穡	graph
穷	窮	graph
穻	宇	graph
窂	牢	graph
窃	竊	graph
窍	竅	graph
窓	窻	graph
窖	竈	graph
窜	竄	graph
窝	窩	graph
窦	竇	graph
窭	窶	graph
窼	窠	graph
窿	隆	graph
竂	寮	graph
竆	窮	graph
竒	奇	graph
竗	妙	graph
竞	競	graph
竢	俟	graph
竤	竑	graph
竩	誼	graph
竪	豎	graph
竸	競	graph
笃	篤	graph
笆	巴	graph
笇	算	graph
笔	筆	graph
笩	茷	graph
笶	矢	graph
笼	籠	graph
笾	籩	graph
筀	桂	graph
筒	筩	graph
筚	篳	graph
筹	籌	graph
简	簡	graph
箦	簀	graph
箧	篋	graph
箨	籜	graph
箪	簞	graph
箫	簫	graph
箬	篛	graph
篑	簣	graph
篚	匪	graph
篭	籠	graph
簄	扈	graph
簌	雝	graph
簒	篡	graph
簘	簫	graph
簭	筮	graph
簼	篝	graph
籄	簣	graph
籒	籀	graph
籪	斷	graph
类	類	graph
粋	粹	graph
粛	肅	graph
粵	粤	graph
糁	糝	graph
糂	糝	graph
糍	餈	graph
糓	穀	graph
糣	糝	graph
糦	饎	graph
糺	糾	graph
紝	絍	graph
紨	縛	graph
経	經	graph
絨	茸	graph
絬	褻	graph
絵	繪	graph
絶	絕	graph
絷	縶	graph
絸	繭	graph
綂	統	graph
綉	繡	graph
綕	織	graph
綘	縫	graph
継	繼	graph
綤	紹	graph
綧	準	graph
綨	綦	graph
緀	紪	graph
緍	緡	graph
緑	綠	graph
緖	緒	graph
緜	綿	graph
緶	編	graph
緼	縕	graph
緾	纏	graph
緿	紿	graph
縁	緣	graph
縄	繩	graph
縏	繁	graph
縘	繫	graph
縦	縱	graph
縧	絛	graph
縪	韠	graph
縴	牽	graph
繍	繡	graph
繛	綽	graph
繤	纂	graph
繵	纏	graph
纉	纘	graph
纒	纏	graph
红	紅	graph
纣	紂	graph
约	約	graph
级	級	graph
纪	紀	graph
纬	緯	graph
纳	納	graph
纵	縱	graph
纶	綸	graph
纷	紛	graph
纹	紋	graph
纽	紐	graph
绀	紺	graph
绂	紱	graph
练	練	graph
组	組	graph
绅	紳	graph
细	細	graph
终	終	graph
绌	絀	graph
绍	紹	graph
绎	繹	graph
经	經	graph
绐	紿	graph
结	結	graph
绔	絝	graph
绖	絰	graph
绘	繪	graph
给	給	graph
绚	絢	graph
绛	絳	graph
络	絡	graph
绞	絞	graph
统	統	graph
绠	綆	graph
绡	綃	graph
绥	綏	graph
继	繼	graph
绨	綈	graph
绪	緒	graph
续	續	graph
绮	綺	graph
绯	緋	graph
绰	綽	graph
维	維	graph
绶	綬	graph
绸	綢	graph
综	綜	graph
缀	綴	graph
缁	緇	graph
缃	緗	graph
缇	緹	graph
缉	緝	graph
缌	緦	graph
缓	緩	graph
缔	締	graph
缕	縷	graph
编	編	graph
缗	緡	graph
缘	緣	graph
缙	縉	graph
缚	縛	graph
缛	縟	graph
缝	縫	graph
缞	縗	graph
缟	縞	graph
缠	纏	graph
缢	縊	graph
缥	縹	graph
缦	縵	graph
缨	纓	graph
缩	縮	graph
缪	繆	graph
缫	繅	graph
缭	繚	graph
缮	繕	graph
缯	繒	graph
缴	繳	graph
缵	纘	graph
缻	缶	graph
罇	樽	graph
罡	岡	graph
罸	罰	graph
羇	羈	graph
羐	羑	graph
羓	豝	graph
羛	義	graph
群	羣	graph
翄	翅	graph
翆	翠	graph
翖	翕	graph
翘	翹	graph
翚	翬	graph
翢	纛	graph
翤	翅	graph
耊	耋	graph
耙	爬	graph
耮	勞	graph
耯	穫	graph
耸	聳	graph
耻	恥	graph
耼	聃	graph
聀	職	graph
聋	聾	graph
职	職	graph
联	聯	graph
聡	聰	graph
聦	聰	graph
聨	聯	graph
聪	聰	graph
聫	聯	graph
聮	聯	graph
聴	聽	graph
聼	聽	graph
肁	肇	graph
肃	肅	graph
肈	肇	graph
肊	臆	graph
肎	肯	graph
肤	膚	graph
肦	頒	graph
肬	疣	graph
肳	吻	graph
肻	肯	graph
肾	腎	graph
胪	臚	graph
脇	脅	graph
脍	膾	graph
脚	腳	graph
脼	朗	graph
腗	脾	graph
腻	膩	graph
腾	騰	graph
膓	腸	graph
膝	䣛	graph
臈	臘	graph
臋	臀	graph
臎	翠	graph
臥	卧	graph
臰	臭	graph
臹	修	graph
舁	輿	graph
舆	輿	graph
舋	釁	graph
舎	舍	graph
舘	館	graph
舙	話	graph
舩	船	graph
舫	枋	graph
舸	柯	graph
艁	造	graph
艥	楫	graph
艰	艱	graph
艹	草	graph
艺	藝	graph
节	節	graph
芛	芟	graph
芜	蕪	graph
芶	苟	graph
苅	刈	graph
苇	葦	graph
苍	蒼	graph
苖	苗	graph
苡	苢	graph
苼	蕤	graph
茈	紫	graph
茊	茲	graph
茔	塋	graph
茕	煢	graph
茖	落	graph
茘	荔	graph
茬	荏	graph
荊	荆	graph
荘	莊	graph
荟	薈	graph
荣	榮	graph
荥	滎	graph
荩	藎	graph
荬	蕒	graph
莀	農	graph
莁	筮	graph
莑	蓬	graph
莕	荇	graph
莝	摧	graph
莭	節	graph
莱	萊	graph
莲	蓮	graph
莹	瑩	graph
莾	莽	graph
菂	的	graph
菐	業	graph
菓	果	graph
菦	芹	graph
萅	春	graph
萔	苕	graph
萝	蘿	graph
萟	藝	graph
萤	螢	graph
营	營	graph
萦	縈	graph
萧	蕭	graph
萶	春	graph
葁	薑	graph
葊	菴	graph
葕	莚	graph
葙	箱	graph
葡	備	graph
葪	薊	graph
葯	藥	graph
蒃	篆	graph
蒇	蕆	graph
蒋	蔣	graph
蒌	蔞	graph
蒭	芻	graph
蓃	藪	graph
蓆	席	graph
蓟	薊	graph
蔅	妍	graph
蔐	荻	graph
蔔	卜	graph
蔥	葱	graph
蔵	藏	graph
蔾	藜	graph
蕌	藟	graph
蕑	簡	graph
蕚	萼	graph
蕫	董	graph
蕲	蘄	graph
蕽	農	graph
蕾	藟	graph
薎	蔑	graph
薗	園	graph
薠	蘋	graph
薫	薰	graph
薬	藥	graph
薮	藪	graph
薲	蘋	graph
薷	葇	graph
薻	藻	graph
藡	荻	graph
藨	苞	graph
藮	樵	graph
藹	靄	graph
蘁	萼	graph
蘍	薰	graph
蘎	驥	graph
蘏	絅	graph
蘓	蘇	graph
蘕	蓬	graph
蘧	遽	graph
蘯	蕩	graph
虗	虛	graph
虚	虛	graph
虝	虎	graph
虠	號	graph
虵	蛇	graph
虽	雖	graph
虾	蝦	graph
蚀	蝕	graph
蚫	鮑	graph
蛮	蠻	graph
蛰	蟄	graph
蛽	貝	graph
蜶	蟀	graph
蜹	蚋	graph
蝅	蠶	graph
蝇	蠅	graph
蝈	蟈	graph
蝉	蟬	graph
蝐	瑁	graph
蝼	螻	graph
蝽	踳	graph
螎	融	graph
螗	螳	graph
螮	蝃	graph
蟸	蠡	graph
蠋	蜀	graph
蠒	繭	graph
蠕	臑	graph
蠺	蠶	graph
蠿	蝃	graph
衅	釁	graph
衊	蔑	graph
衒	眩	graph
衜	道	graph
衟	道	graph
补	補	graph
衬	襯	graph
袌	袍	graph
袓	祖	graph
袛	祗	graph
袬	育	graph
袭	襲	graph
装	裝	graph
裵	裴	graph
褅	裼	graph
褊	扁	graph
褛	褸	graph
褧	絅	graph
褪	退	graph
褹	袂	graph
褺	褻	graph
襝	襜	graph
襤	繿	graph
覉	羈	graph
覊	羈	graph
覐	覺	graph
覓	覔	graph
覚	覺	graph
覡	擊	graph
覥	靦	graph
覧	覽	graph
観	觀	graph
见	見	graph
观	觀	graph
览	覽	graph
觉	覺	graph
觏	覯	graph
觐	覲	graph
觗	觶	graph
觙	伋	graph
觞	觴	graph
触	觸	graph
觵	觥	graph
訁	言	graph
訄	逑	graph
訆	叫	graph
訡	吟	graph
訢	欣	graph
訦	諶	graph
訫	信	graph
訽	詬	graph
訿	訾	graph
詟	讋	graph
誈	誣	graph
誉	譽	graph
誊	謄	graph
誋	忌	graph
誫	震	graph
誯	唱	graph
諌	諫	graph
諔	寂	graph
諩	譜	graph
諮	咨	graph
謌	歌	graph
謡	謠	graph
謪	商	graph
謯	詛	graph
譂	憚	graph
譈	懟	graph
譋	讕	graph
譍	應	graph
譒	播	graph
譕	謨	graph
譗	答	graph
譡	讜	graph
譧	詀	graph
譱	善	graph
譵	懟	graph
譹	號	graph
譼	監	graph
讁	謫	graph
讇	諂	graph
讌	宴	graph
讍	諤	graph
讟	黷	graph
计	計	graph
订	訂	graph
认	認	graph
讥	譏	graph
讦	訐	graph
讧	訌	graph
讨	討	graph
让	讓	graph
讫	訖	graph
训	訓	graph
议	議	graph
讯	訊	graph
记	記	graph
讲	講	graph
讳	諱	graph
讴	謳	graph
讷	訥	graph
许	許	graph
讼	訟	graph
讽	諷	graph
设	設	graph
访	訪	graph
诀	訣	graph
证	證	graph
诂	詁	graph
诃	訶	graph
评	評	graph
诅	詛	graph
诈	詐	graph
诋	詆	graph
诏	詔	graph
译	譯	graph
试	試	graph
诗	詩	graph
诘	詰	graph
诚	誠	graph
诛	誅	graph
诞	誕	graph
诟	詬	graph
诠	詮	graph
诡	詭	graph
询	詢	graph
诣	詣	graph
该	該	graph
详	詳	graph
诩	詡	graph
诫	誡	graph
诬	誣	graph
语	語	graph
诮	誚	graph
误	誤	graph
诰	誥	graph
诱	誘	graph
诲	誨	graph
诳	誑	graph
诵	誦	graph
请	請	graph
诸	諸	graph
读	讀	graph
课	課	graph
诿	諉	graph
谀	諛	graph
谁	誰	graph
调	調	graph
谄	諂	graph
谅	諒	graph
谈	談	graph
谊	誼	graph
谋	謀	graph
谌	諶	graph
谏	諫	graph
谐	諧	graph
谒	謁	graph
谓	謂	graph
谔	諤	graph
谗	讒	graph
谙	諳	graph
谚	諺	graph
谛	諦	graph
谠	讜	graph
谢	謝	graph
谤	謗	graph
谦	謙	graph
谧	謐	graph
谨	謹	graph
谬	謬	graph
谭	譚	graph
谯	譙	graph
谰	讕	graph
谱	譜	graph
谲	譎	graph
谳	讞	graph
谴	譴	graph
谶	讖	graph
豀	谿	graph
豅	蝕	graph
豑	秩	graph
豔	艶	graph
貃	貊	graph
貈	貉	graph
貕	奚	graph
貟	員	graph
貣	貸	graph
貦	玩	graph
賌	賅	graph
賔	賓	graph
賖	賒	graph
賛	贊	graph
賠	陪	graph
賥	粹	graph
賫	齎	graph
賬	帳	graph
賹	鎰	graph
贁	敗	graph
贒	賢	graph
贝	貝	graph
贞	貞	graph
负	負	graph
贡	貢	graph
财	財	graph
责	責	graph
贤	賢	graph
败	敗	graph
货	貨	graph
贩	販	graph
贪	貪	graph
贫	貧	graph
贬	貶	graph
贮	貯	graph
贯	貫	graph
贱	賤	graph
贴	貼	graph
贵	貴	graph
贷	貸	graph
费	費	graph
贺	賀	graph
贻	貽	graph
贼	賊	graph
贽	贄	graph
贾	賈	graph
贿	賄	graph
赂	賂	graph
赅	賅	graph
赉	賚	graph
赊	賒	graph
赋	賦	graph
赌	賭	graph
赏	賞	graph
赐	賜	graph
赓	賡	graph
赗	賵	graph
赘	贅	graph
赙	賻	graph
赜	賾	graph
赠	贈	graph
赡	贍	graph
赢	贏	graph
赮	霞	graph
赱	走	graph
赵	趙	graph
趋	趨	graph
趐	翅	graph
趫	超	graph
趮	躁	graph
趱	趲	graph
跀	刖	graph
跃	躍	graph
跄	蹌	graph
践	踐	graph
跻	躋	graph
踦	羈	graph
踨	蹤	graph
踪	蹤	graph
踿	蹙	graph
蹏	蹄	graph
蹑	躡	graph
蹧	遭	graph
蹬	登	graph
躥	竄	graph
躯	軀	graph
躰	體	graph
躹	鞠	graph
躺	儻	graph
軄	職	graph
軆	體	graph
軙	陳	graph
軡	黔	graph
軰	輩	graph
輋	畬	graph
輏	輶	graph
輡	坎	graph
輳	湊	graph
輵	轕	graph
车	車	graph
轧	軋	graph
轨	軌	graph
轩	軒	graph
转	轉	graph
轮	輪	graph
轴	軸	graph
轸	軫	graph
轻	輕	graph
轼	軾	graph
载	載	graph
辂	輅	graph
较	較	graph
辅	輔	graph
辈	輩	graph
辍	輟	graph
辐	輻	graph
辑	輯	graph
输	輸	graph
辔	轡	graph
辕	轅	graph
辖	轄	graph
辗	輾	graph
辙	轍	graph
辝	辭	graph
辠	罪	graph
辤	辭	graph
辧	辨	graph
辩	辯	graph
边	邊	graph
辽	遼	graph
迁	遷	graph
迃	迂	graph
迈	邁	graph
进	進	graph
违	違	graph
连	連	graph
迟	遲	graph
迡	遲	graph
迩	邇	graph
迬	往	graph
迯	逃	graph
迱	迤	graph
迵	洞	graph
逄	逢	graph
逊	遜	graph
递	遞	graph
逗	讀	graph
逘	俟	graph
逛	誑	graph
逜	迕	graph
逰	遊	graph
逶	倭	graph
逺	遠	graph
遀	隨	graph
遆	遞	graph
遬	速	graph
遶	繞	graph
邉	邊	graph
邌	遲	graph
邓	鄧	graph
邨	村	graph
邫	邦	graph
邹	鄒	graph
郉	邢	graph
郐	鄶	graph
郑	鄭	graph
郓	鄆	graph
郞	郎	graph
郣	渤	graph
郦	酈	graph
郲	萊	graph
郶	部	graph
郷	鄉	graph
郸	鄲	graph
鄁	邶	graph
鄊	鄉	graph
鄌	唐	graph
鄕	鄉	graph
鄗	鎬	graph
鄦	許	graph
鄪	費	graph
鄼	酇	graph
鄽	廛	graph
酔	醉	graph
酘	投	graph
酙	斟	graph
酱	醬	graph
酲	醒	graph
酺	脯	graph
酼	醢	graph
醋	酢	graph
醩	糟	graph
醷	醫	graph
醼	宴	graph
釉	油	graph
释	釋	graph
釒	金	graph
釖	刀	graph
釘	丁	graph
釠	亂	graph
釰	劍	graph
鈆	鉛	graph
鈟	釣	graph
鈾	宙	graph
鉐	石	graph
鉽	釴	graph
銁	鈞	graph
銃	衝	graph
銉	肆	graph
銊	鉞	graph
銕	鐵	graph
銛	錟	graph
銞	鈞	graph
銭	錢	graph
鋂	萌	graph
鋑	鐫	graph
鋔	挽	graph
鋥	敞	graph
鋨	鐵	graph
鋭	銳	graph
鋮	鉞	graph
鋳	鑄	graph
錒	鈳	graph
錠	定	graph
錱	珍	graph
録	錄	graph
鍌	銑	graph
鍜	鍛	graph
鍿	錙	graph
鎏	鏐	graph
鎜	盤	graph
鎭	鎮	graph
鏠	鋒	graph
鏬	罅	graph
鐀	匱	graph
鐤	鼎	graph
鐬	鉞	graph
鐱	劍	graph
鑊	濩	graph
鑚	鑽	graph
鑨	礱	graph
鑩	鍔	graph
鑬	鑑	graph
鑯	鋟	graph
鑱	攙	graph
鑳	鍵	graph
鑾	鸞	graph
钊	釗	graph
钓	釣	graph
钝	鈍	graph
钞	鈔	graph
钤	鈐	graph
钦	欽	graph
钧	鈞	graph
钱	錢	graph
钳	鉗	graph
钶	鈳	graph
钺	鉞	graph
钿	鈿	graph
铁	鐵	graph
铃	鈴	graph
铉	鉉	graph
铎	鐸	graph
铏	鉶	graph
铜	銅	graph
铠	鎧	graph
铢	銖	graph
铣	銑	graph
铤	鋌	graph
铨	銓	graph
铭	銘	graph
铮	錚	graph
银	銀	graph
铸	鑄	graph
销	銷	graph
锋	鋒	graph
锓	鋟	graph
错	錯	graph
锡	錫	graph
锢	錮	graph
锥	錐	graph
锦	錦	graph
键	鍵	graph
锱	錙	graph
锷	鍔	graph
锻	鍛	graph
镂	鏤	graph
镃	鎡	graph
镇	鎮	graph
镐	鎬	graph
镒	鎰	graph
镗	鏜	graph
镛	鏞	graph
镜	鏡	graph
镫	鐙	graph
镳	鑣	graph
镸	長	graph
镹	久	graph
长	長	graph
閅	門	graph
閆	閻	graph
閇	閉	graph
閈	閉	graph
閖	閑	graph
閠	閏	graph
関	關	graph
閳	闡	graph
闍	堵	graph
闗	關	graph
闛	閶	graph
闭	閉	graph
闯	闖	graph
闰	閏	graph
闱	闈	graph
闵	閔	graph
闷	悶	graph
闺	閨	graph
闻	聞	graph
闽	閩	graph
闾	閭	graph
阈	閾	graph
阉	閹	graph
阊	閶	graph
阍	閽	graph
阎	閻	graph
阏	閼	graph
阐	闡	graph
阑	闌	graph
阕	闋	graph
阗	闐	graph
阙	闕	graph
阝	阜	graph
阢	杌	graph
阥	陰	graph
阦	陽	graph
阳	陽	graph
阵	陣	graph
阾	嶺	graph
际	際	graph
陆	陸	graph
陇	隴	graph
陈	陳	graph
陉	陘	graph
陖	峻	graph
陨	隕	graph
险	險	graph
陯	淪	graph
陱	鞠	graph
陹	昇	graph
