== border_detect Step1 边框探测：206 页
[521/1236] 42% column_warp p109: 完成 0.12s
[522/1236] 42% column_warp p110: 完成 0.13s
[523/1236] 42% column_warp p111: 完成 0.12s
[524/1236] 42% column_warp p112: 完成 0.13s
[525/1236] 42% column_warp p113: 完成 0.13s
[526/1236] 42% column_warp p114: 完成 0.12s
[527/1236] 42% column_warp p115: 完成 0.12s
[528/1236] 42% column_warp p116: 完成 0.12s
[529/1236] 42% column_warp p117: 完成 0.12s
[530/1236] 42% column_warp p118: 完成 0.12s
[531/1236] 42% column_warp p119: 完成 0.12s
[532/1236] 43% column_warp p120: 完成 0.13s
[533/1236] 43% column_warp p121: 完成 0.12s
[534/1236] 43% column_warp p122: 完成 0.12s
[535/1236] 43% column_warp p123: 完成 0.13s
[536/1236] 43% column_warp p124: 完成 0.13s
[537/1236] 43% column_warp p125: 完成 0.12s
[538/1236] 43% column_warp p126: 完成 0.12s
[539/1236] 43% column_warp p127: 完成 0.12s
[540/1236] 43% column_warp p128: 完成 0.13s
[541/1236] 43% column_warp p129: 完成 0.12s
[542/1236] 43% column_warp p130: 完成 0.12s
[543/1236] 43% column_warp p131: 完成 0.12s
[544/1236] 44% column_warp p132: 完成 0.12s
[545/1236] 44% column_warp p133: 完成 0.13s
[546/1236] 44% column_warp p134: 完成 0.13s
[547/1236] 44% column_warp p135: 完成 0.13s
[548/1236] 44% column_warp p136: 完成 0.13s
[549/1236] 44% column_warp p137: 完成 0.14s
[550/1236] 44% column_warp p138: 完成 0.14s
[551/1236] 44% column_warp p139: 完成 0.14s
[552/1236] 44% column_warp p140: 完成 0.13s
[553/1236] 44% column_warp p141: 完成 0.14s
[554/1236] 44% column_warp p142: 完成 0.33s
[555/1236] 44% column_warp p143: 完成 0.34s
[556/1236] 44% column_warp p144: 完成 0.28s
[557/1236] 45% column_warp p145: 完成 0.34s
[558/1236] 45% column_warp p146: 完成 0.24s
[559/1236] 45% column_warp p147: 完成 0.13s
[560/1236] 45% column_warp p148: 完成 0.14s
[561/1236] 45% column_warp p149: 完成 0.13s
[562/1236] 45% column_warp p150: 完成 0.14s
[563/1236] 45% column_warp p151: 完成 0.14s
[564/1236] 45% column_warp p152: 完成 0.14s
[565/1236] 45% column_warp p153: 完成 0.13s
[566/1236] 45% column_warp p154: 完成 0.14s
[567/1236] 45% column_warp p155: 完成 0.14s
[568/1236] 45% column_warp p156: 完成 0.14s
[569/1236] 46% column_warp p157: 完成 0.13s
[570/1236] 46% column_warp p158: 完成 0.12s
[571/1236] 46% column_warp p159: 完成 0.13s
[572/1236] 46% column_warp p160: 完成 0.12s
[573/1236] 46% column_warp p161: 完成 0.12s
[574/1236] 46% column_warp p162: 完成 0.13s
[575/1236] 46% column_warp p163: 完成 0.12s
[576/1236] 46% column_warp p164: 完成 0.13s
[577/1236] 46% column_warp p165: 完成 0.13s
[578/1236] 46% column_warp p166: 完成 0.13s
[579/1236] 46% column_warp p167: 完成 0.13s
[580/1236] 46% column_warp p168: 完成 0.14s
[581/1236] 47% column_warp p169: 完成 0.13s
[582/1236] 47% column_warp p170: 完成 0.13s
[583/1236] 47% column_warp p171: 完成 0.12s
[584/1236] 47% column_warp p172: 完成 0.12s
[585/1236] 47% column_warp p173: 完成 0.13s
[586/1236] 47% column_warp p174: 完成 0.12s
[587/1236] 47% column_warp p175: 完成 0.13s
[588/1236] 47% column_warp p176: 完成 0.13s
[589/1236] 47% column_warp p177: 完成 0.13s
[590/1236] 47% column_warp p178: 完成 0.27s
[591/1236] 47% column_warp p179: 完成 0.38s
[592/1236] 47% column_warp p180: 完成 0.34s
[593/1236] 47% column_warp p181: 完成 0.40s
[594/1236] 48% column_warp p182: 完成 0.18s
[595/1236] 48% column_warp p183: 完成 0.12s
[596/1236] 48% column_warp p184: 完成 0.13s
[597/1236] 48% column_warp p185: 完成 0.13s
[598/1236] 48% column_warp p186: 完成 0.12s
[599/1236] 48% column_warp p187: 完成 0.12s
[600/1236] 48% column_warp p188: 完成 0.12s
[601/1236] 48% column_warp p189: 完成 0.12s
[602/1236] 48% column_warp p190: 完成 0.12s
[603/1236] 48% column_warp p191: 完成 0.12s
[604/1236] 48% column_warp p192: 完成 0.13s
[605/1236] 48% column_warp p193: 完成 0.13s
[606/1236] 49% column_warp p194: 完成 0.12s
[607/1236] 49% column_warp p195: 完成 0.11s
[608/1236] 49% column_warp p196: 完成 0.12s
[609/1236] 49% column_warp p197: 完成 0.12s
[610/1236] 49% column_warp p198: 完成 0.12s
[611/1236] 49% column_warp p199: 完成 0.12s
[612/1236] 49% column_warp p200: 完成 0.12s
[613/1236] 49% column_warp p201: 完成 0.12s
[614/1236] 49% column_warp p202: 完成 0.12s
[615/1236] 49% column_warp p203: 完成 0.12s
[616/1236] 49% column_warp p204: 完成 0.13s
[617/1236] 49% column_warp p205: 完成 0.12s
[618/1236] 50% column_warp p206: 完成 0.11s
== column_gate Step2→3 交接闸：206 页
[619/1236] 50% column_gate p1: 新鲜，跳过
[620/1236] 50% column_gate p2: 新鲜，跳过
[621/1236] 50% column_gate p3: 新鲜，跳过
[622/1236] 50% column_gate p4: 完成 0.09s
[623/1236] 50% column_gate p5: 完成 0.10s
[624/1236] 50% column_gate p6: 完成 0.09s
[625/1236] 50% column_gate p7: 完成 0.09s
[626/1236] 50% column_gate p8: 完成 0.09s
[627/1236] 50% column_gate p9: 完成 0.09s
[628/1236] 50% column_gate p10: 完成 0.09s
[629/1236] 50% column_gate p11: 完成 0.06s
[630/1236] 50% column_gate p12: 完成 0.09s
[631/1236] 51% column_gate p13: 完成 0.10s
[632/1236] 51% column_gate p14: 完成 0.09s
[633/1236] 51% column_gate p15: 完成 0.09s
[634/1236] 51% column_gate p16: 完成 0.09s
[635/1236] 51% column_gate p17: 完成 0.09s
[636/1236] 51% column_gate p18: 完成 0.10s
[637/1236] 51% column_gate p19: 完成 0.15s
[638/1236] 51% column_gate p20: 完成 0.10s
[639/1236] 51% column_gate p21: 完成 0.06s
[640/1236] 51% column_gate p22: 完成 0.10s
[641/1236] 51% column_gate p23: 完成 0.15s
[642/1236] 51% column_gate p24: 新鲜，跳过
[643/1236] 52% column_gate p25: 完成 0.09s
[644/1236] 52% column_gate p26: 完成 0.06s
[645/1236] 52% column_gate p27: 完成 0.11s
[646/1236] 52% column_gate p28: 完成 0.10s
[647/1236] 52% column_gate p29: 完成 0.09s
[648/1236] 52% column_gate p30: 完成 0.10s
[649/1236] 52% column_gate p31: 完成 0.10s
[650/1236] 52% column_gate p32: 完成 0.10s
[651/1236] 52% column_gate p33: 完成 0.06s
[652/1236] 52% column_gate p34: 完成 0.09s
[653/1236] 52% column_gate p35: 完成 0.10s
[654/1236] 52% column_gate p36: 完成 0.10s
[655/1236] 52% column_gate p37: 完成 0.10s
[656/1236] 53% column_gate p38: 完成 0.09s
[657/1236] 53% column_gate p39: 完成 0.10s
[658/1236] 53% column_gate p40: 完成 0.10s
[659/1236] 53% column_gate p41: 完成 0.10s
[660/1236] 53% column_gate p42: 完成 0.06s
[661/1236] 53% column_gate p43: 完成 0.09s
[662/1236] 53% column_gate p44: 完成 0.10s
[663/1236] 53% column_gate p45: 完成 0.10s
[664/1236] 53% column_gate p46: 完成 0.09s
[665/1236] 53% column_gate p47: 完成 0.06s
[666/1236] 53% column_gate p48: 完成 0.10s
[667/1236] 53% column_gate p49: 完成 0.10s
[668/1236] 54% column_gate p50: 完成 0.10s
[669/1236] 54% column_gate p51: 完成 0.09s
[670/1236] 54% column_gate p52: 完成 0.12s
[671/1236] 54% column_gate p53: 完成 0.10s
[672/1236] 54% column_gate p54: 完成 0.10s
[673/1236] 54% column_gate p55: 完成 0.11s
[674/1236] 54% column_gate p56: 完成 0.10s
[675/1236] 54% column_gate p57: 完成 0.09s
[676/1236] 54% column_gate p58: 完成 0.09s
[677/1236] 54% column_gate p59: 完成 0.11s
[678/1236] 54% column_gate p60: 完成 0.06s
[679/1236] 54% column_gate p61: 完成 0.09s
[680/1236] 55% column_gate p62: 完成 0.09s
[681/1236] 55% column_gate p63: 完成 0.09s
[682/1236] 55% column_gate p64: 完成 0.10s
[683/1236] 55% column_gate p65: 完成 0.10s
[684/1236] 55% column_gate p66: 完成 0.09s
[685/1236] 55% column_gate p67: 完成 0.10s
[686/1236] 55% column_gate p68: 完成 0.09s
[687/1236] 55% column_gate p69: 完成 0.09s
[688/1236] 55% column_gate p70: 完成 0.05s
[689/1236] 55% column_gate p71: 完成 0.09s
[690/1236] 55% column_gate p72: 完成 0.09s
[691/1236] 55% column_gate p73: 完成 0.10s
[692/1236] 55% column_gate p74: 完成 0.09s
[693/1236] 56% column_gate p75: 完成 0.09s
[694/1236] 56% column_gate p76: 完成 0.09s
[695/1236] 56% column_gate p77: 完成 0.10s
[696/1236] 56% column_gate p78: 完成 0.09s
[697/1236] 56% column_gate p79: 完成 0.09s
[698/1236] 56% column_gate p80: 完成 0.09s
[699/1236] 56% column_gate p81: 完成 0.09s
[700/1236] 56% column_gate p82: 完成 0.09s
[701/1236] 56% column_gate p83: 完成 0.09s
[702/1236] 56% column_gate p84: 完成 0.10s
[703/1236] 56% column_gate p85: 完成 0.09s
[704/1236] 56% column_gate p86: 完成 0.09s
[705/1236] 57% column_gate p87: 完成 0.09s
[706/1236] 57% column_gate p88: 完成 0.09s
[707/1236] 57% column_gate p89: 完成 0.09s
[708/1236] 57% column_gate p90: 完成 0.10s
[709/1236] 57% column_gate p91: 完成 0.08s
[710/1236] 57% column_gate p92: 完成 0.08s
[711/1236] 57% column_gate p93: 完成 0.08s
[712/1236] 57% column_gate p94: 完成 0.09s
[713/1236] 57% column_gate p95: 完成 0.08s
[714/1236] 57% column_gate p96: 完成 0.08s
[715/1236] 57% column_gate p97: 完成 0.08s
[716/1236] 57% column_gate p98: 完成 0.08s
[717/1236] 58% column_gate p99: 完成 0.08s
[718/1236] 58% column_gate p100: 完成 0.08s
[719/1236] 58% column_gate p101: 完成 0.08s
[720/1236] 58% column_gate p102: 完成 0.08s
[721/1236] 58% column_gate p103: 完成 0.08s
[722/1236] 58% column_gate p104: 完成 0.11s
[723/1236] 58% column_gate p105: 完成 0.11s
[724/1236] 58% column_gate p106: 完成 0.10s
[725/1236] 58% column_gate p107: 完成 0.10s
[726/1236] 58% column_gate p108: 完成 0.08s
[727/1236] 58% column_gate p109: 完成 0.08s
[728/1236] 58% column_gate p110: 完成 0.09s
[729/1236] 58% column_gate p111: 完成 0.08s
[730/1236] 59% column_gate p112: 完成 0.08s
[731/1236] 59% column_gate p113: 完成 0.08s
[732/1236] 59% column_gate p114: 完成 0.08s
[733/1236] 59% column_gate p115: 完成 0.08s
[734/1236] 59% column_gate p116: 完成 0.08s
[735/1236] 59% column_gate p117: 完成 0.08s
[736/1236] 59% column_gate p118: 完成 0.09s
[737/1236] 59% column_gate p119: 完成 0.09s
[738/1236] 59% column_gate p120: 完成 0.09s
[739/1236] 59% column_gate p121: 完成 0.11s
[740/1236] 59% column_gate p122: 完成 0.11s
[741/1236] 59% column_gate p123: 完成 0.11s
[742/1236] 60% column_gate p124: 完成 0.08s
[743/1236] 60% column_gate p125: 完成 0.08s
[744/1236] 60% column_gate p126: 完成 0.08s
[745/1236] 60% column_gate p127: 完成 0.08s
[746/1236] 60% column_gate p128: 完成 0.08s
[747/1236] 60% column_gate p129: 完成 0.08s
[748/1236] 60% column_gate p130: 完成 0.08s
[749/1236] 60% column_gate p131: 完成 0.08s
[750/1236] 60% column_gate p132: 完成 0.08s
[751/1236] 60% column_gate p133: 完成 0.08s
[752/1236] 60% column_gate p134: 完成 0.08s
[753/1236] 60% column_gate p135: 完成 0.08s
[754/1236] 61% column_gate p136: 完成 0.09s
[755/1236] 61% column_gate p137: 完成 0.06s
[756/1236] 61% column_gate p138: 完成 0.09s
[757/1236] 61% column_gate p139: 完成 0.08s
[758/1236] 61% column_gate p140: 完成 0.09s
[759/1236] 61% column_gate p141: 完成 0.06s
[760/1236] 61% column_gate p142: 完成 0.09s
[761/1236] 61% column_gate p143: 完成 0.11s
[762/1236] 61% column_gate p144: 完成 0.09s
[763/1236] 61% column_gate p145: 完成 0.09s
[764/1236] 61% column_gate p146: 完成 0.09s
[765/1236] 61% column_gate p147: 完成 0.09s
[766/1236] 61% column_gate p148: 完成 0.09s
[767/1236] 62% column_gate p149: 完成 0.11s
[768/1236] 62% column_gate p150: 完成 0.09s
[769/1236] 62% column_gate p151: 完成 0.06s
[770/1236] 62% column_gate p152: 完成 0.09s
[771/1236] 62% column_gate p153: 完成 0.09s
[772/1236] 62% column_gate p154: 完成 0.09s
[773/1236] 62% column_gate p155: 完成 0.09s
[774/1236] 62% column_gate p156: 完成 0.08s
[775/1236] 62% column_gate p157: 完成 0.09s
[776/1236] 62% column_gate p158: 完成 0.08s
[777/1236] 62% column_gate p159: 完成 0.09s
[778/1236] 62% column_gate p160: 完成 0.08s
[779/1236] 63% column_gate p161: 完成 0.08s
[780/1236] 63% column_gate p162: 完成 0.09s
[781/1236] 63% column_gate p163: 完成 0.08s
[782/1236] 63% column_gate p164: 完成 0.09s
[783/1236] 63% column_gate p165: 完成 0.09s
[784/1236] 63% column_gate p166: 完成 0.09s
[785/1236] 63% column_gate p167: 完成 0.09s
[786/1236] 63% column_gate p168: 完成 0.09s
[787/1236] 63% column_gate p169: 完成 0.08s
[788/1236] 63% column_gate p170: 完成 0.09s
[789/1236] 63% column_gate p171: 完成 0.08s
[790/1236] 63% column_gate p172: 完成 0.08s
[791/1236] 63% column_gate p173: 完成 0.09s
[792/1236] 64% column_gate p174: 完成 0.08s
[793/1236] 64% column_gate p175: 完成 0.08s
[794/1236] 64% column_gate p176: 完成 0.08s
[795/1236] 64% column_gate p177: 完成 0.09s
[796/1236] 64% column_gate p178: 完成 0.08s
[797/1236] 64% column_gate p179: 完成 0.09s
[798/1236] 64% column_gate p180: 完成 0.10s
[799/1236] 64% column_gate p181: 完成 0.09s
[800/1236] 64% column_gate p182: 完成 0.08s
[801/1236] 64% column_gate p183: 完成 0.09s
[802/1236] 64% column_gate p184: 完成 0.09s
[803/1236] 64% column_gate p185: 完成 0.09s
[804/1236] 65% column_gate p186: 完成 0.08s
[805/1236] 65% column_gate p187: 完成 0.08s
[806/1236] 65% column_gate p188: 完成 0.09s
[807/1236] 65% column_gate p189: 完成 0.09s
[808/1236] 65% column_gate p190: 完成 0.09s
[809/1236] 65% column_gate p191: 完成 0.09s
[810/1236] 65% column_gate p192: 完成 0.09s
[811/1236] 65% column_gate p193: 完成 0.08s
[812/1236] 65% column_gate p194: 完成 0.08s
[813/1236] 65% column_gate p195: 完成 0.08s
[814/1236] 65% column_gate p196: 完成 0.09s
[815/1236] 65% column_gate p197: 完成 0.08s
[816/1236] 66% column_gate p198: 完成 0.09s
[817/1236] 66% column_gate p199: 完成 0.08s
[818/1236] 66% column_gate p200: 完成 0.08s
[819/1236] 66% column_gate p201: 完成 0.08s
[820/1236] 66% column_gate p202: 完成 0.08s
[821/1236] 66% column_gate p203: 完成 0.09s
[822/1236] 66% column_gate p204: 完成 0.09s
[823/1236] 66% column_gate p205: 完成 0.09s
[824/1236] 66% column_gate p206: 完成 0.08s
== row_segment Step3 单列文字切分：206 页
[825/1236] 66% row_segment p1: 新鲜，跳过
[826/1236] 66% row_segment p2: 新鲜，跳过
[827/1236] 66% row_segment p3: 新鲜，跳过
[828/1236] 66% row_segment p4: 完成 2.54s
[829/1236] 67% row_segment p5: 完成 0.59s
[830/1236] 67% row_segment p6: 完成 0.82s
[831/1236] 67% row_segment p7: 完成 0.64s
[832/1236] 67% row_segment p8: 完成 0.62s
[833/1236] 67% row_segment p9: 完成 0.56s
[834/1236] 67% row_segment p10: 完成 0.76s
[835/1236] 67% row_segment p11: 完成 0.40s
[836/1236] 67% row_segment p12: 完成 0.54s
[837/1236] 67% row_segment p13: 完成 0.46s
[838/1236] 67% row_segment p14: 完成 0.56s
[839/1236] 67% row_segment p15: 完成 0.54s
[840/1236] 67% row_segment p16: 完成 0.46s
[841/1236] 68% row_segment p17: 完成 0.46s
[842/1236] 68% row_segment p18: 完成 0.47s
[843/1236] 68% row_segment p19: 完成 0.47s
[844/1236] 68% row_segment p20: 完成 0.61s
[845/1236] 68% row_segment p21: 完成 0.73s
[846/1236] 68% row_segment p22: 完成 0.50s
[847/1236] 68% row_segment p23: 完成 0.46s
[848/1236] 68% row_segment p24: 新鲜，跳过
[849/1236] 68% row_segment p25: 完成 0.67s
[850/1236] 68% row_segment p26: 完成 0.55s
[851/1236] 68% row_segment p27: 完成 0.75s
[852/1236] 68% row_segment p28: 完成 0.48s
[853/1236] 69% row_segment p29: 完成 0.49s
[854/1236] 69% row_segment p30: 完成 0.51s
[855/1236] 69% row_segment p31: 完成 0.47s
[856/1236] 69% row_segment p32: 完成 0.83s
[857/1236] 69% row_segment p33: 完成 0.73s
[858/1236] 69% row_segment p34: 完成 0.43s
[859/1236] 69% row_segment p35: 完成 0.45s
[860/1236] 69% row_segment p36: 完成 0.44s
[861/1236] 69% row_segment p37: 完成 0.43s
[862/1236] 69% row_segment p38: 完成 0.56s
[863/1236] 69% row_segment p39: 完成 0.40s
[864/1236] 69% row_segment p40: 完成 0.62s
[865/1236] 69% row_segment p41: 完成 0.50s
[866/1236] 70% row_segment p42: 完成 0.58s
[867/1236] 70% row_segment p43: 完成 0.75s
[868/1236] 70% row_segment p44: 完成 0.78s
[869/1236] 70% row_segment p45: 完成 0.81s
[870/1236] 70% row_segment p46: 完成 0.74s
[871/1236] 70% row_segment p47: 完成 1.28s
[872/1236] 70% row_segment p48: 完成 0.96s
[873/1236] 70% row_segment p49: 完成 0.91s
[874/1236] 70% row_segment p50: 完成 2.01s
[875/1236] 70% row_segment p51: 完成 1.09s
[876/1236] 70% row_segment p52: 完成 0.68s
[877/1236] 70% row_segment p53: 完成 0.60s
[878/1236] 71% row_segment p54: 完成 0.52s
[879/1236] 71% row_segment p55: 完成 0.61s
[880/1236] 71% row_segment p56: 完成 0.69s
[881/1236] 71% row_segment p57: 完成 0.46s
[882/1236] 71% row_segment p58: 完成 0.69s
[883/1236] 71% row_segment p59: 完成 0.61s
[884/1236] 71% row_segment p60: 完成 0.65s
[885/1236] 71% row_segment p61: 完成 2.79s
[886/1236] 71% row_segment p62: 完成 3.19s
[887/1236] 71% row_segment p63: 完成 1.35s
[888/1236] 71% row_segment p64: 完成 0.97s
[889/1236] 71% row_segment p65: 完成 0.92s
[890/1236] 72% row_segment p66: 完成 0.67s
[891/1236] 72% row_segment p67: 完成 1.16s
[892/1236] 72% row_segment p68: 完成 0.81s
[893/1236] 72% row_segment p69: 完成 0.70s
[894/1236] 72% row_segment p70: 完成 0.92s
[895/1236] 72% row_segment p71: 完成 0.53s
[896/1236] 72% row_segment p72: 完成 0.63s
[897/1236] 72% row_segment p73: 完成 0.68s
[898/1236] 72% row_segment p74: 完成 1.48s
[899/1236] 72% row_segment p75: 完成 0.56s
[900/1236] 72% row_segment p76: 完成 0.93s
[901/1236] 72% row_segment p77: 完成 0.76s
[902/1236] 72% row_segment p78: 完成 0.77s
[903/1236] 73% row_segment p79: 完成 1.43s
[904/1236] 73% row_segment p80: 完成 1.20s
[905/1236] 73% row_segment p81: 完成 1.14s
[906/1236] 73% row_segment p82: 完成 1.04s
[907/1236] 73% row_segment p83: 完成 0.89s
[908/1236] 73% row_segment p84: 完成 1.00s
[909/1236] 73% row_segment p85: 完成 0.72s
[910/1236] 73% row_segment p86: 完成 0.86s
[911/1236] 73% row_segment p87: 完成 1.18s
[912/1236] 73% row_segment p88: 完成 1.42s
[913/1236] 73% row_segment p89: 完成 1.36s
[914/1236] 73% row_segment p90: 完成 1.33s
[915/1236] 74% row_segment p91: 完成 0.62s
[916/1236] 74% row_segment p92: 完成 0.62s
[917/1236] 74% row_segment p93: 完成 1.12s
[918/1236] 74% row_segment p94: 完成 0.55s
[919/1236] 74% row_segment p95: 完成 0.96s
[920/1236] 74% row_segment p96: 完成 0.74s
[921/1236] 74% row_segment p97: 完成 0.53s
[922/1236] 74% row_segment p98: 完成 0.65s
[923/1236] 74% row_segment p99: 完成 0.58s
[924/1236] 74% row_segment p100: 完成 0.62s
[925/1236] 74% row_segment p101: 完成 0.56s
[926/1236] 74% row_segment p102: 完成 0.64s
[927/1236] 75% row_segment p103: 完成 0.54s
[928/1236] 75% row_segment p104: 完成 0.65s
[929/1236] 75% row_segment p105: 完成 0.67s
[930/1236] 75% row_segment p106: 完成 0.59s
[931/1236] 75% row_segment p107: 完成 1.74s
[932/1236] 75% row_segment p108: 完成 0.75s
[933/1236] 75% row_segment p109: 完成 0.67s
[934/1236] 75% row_segment p110: 完成 0.66s
[935/1236] 75% row_segment p111: 完成 0.60s
[936/1236] 75% row_segment p112: 完成 0.62s
[937/1236] 75% row_segment p113: 完成 0.63s
[938/1236] 75% row_segment p114: 完成 0.63s
[939/1236] 75% row_segment p115: 完成 0.58s
[940/1236] 76% row_segment p116: 完成 0.62s
[941/1236] 76% row_segment p117: 完成 0.57s
[942/1236] 76% row_segment p118: 完成 0.60s
[943/1236] 76% row_segment p119: 完成 0.69s
[944/1236] 76% row_segment p120: 完成 0.74s
[945/1236] 76% row_segment p121: 完成 0.60s
[946/1236] 76% row_segment p122: 完成 0.79s
[947/1236] 76% row_segment p123: 完成 0.75s
[948/1236] 76% row_segment p124: 完成 0.77s
[949/1236] 76% row_segment p125: 完成 0.75s
[950/1236] 76% row_segment p126: 完成 0.63s
[951/1236] 76% row_segment p127: 完成 0.68s
[952/1236] 77% row_segment p128: 完成 0.81s
[953/1236] 77% row_segment p129: 完成 0.87s
[954/1236] 77% row_segment p130: 完成 0.82s
[955/1236] 77% row_segment p131: 完成 0.85s
[956/1236] 77% row_segment p132: 完成 1.29s
[957/1236] 77% row_segment p133: 完成 0.90s
[958/1236] 77% row_segment p134: 完成 0.82s
[959/1236] 77% row_segment p135: 完成 0.93s
[960/1236] 77% row_segment p136: 完成 0.99s
[961/1236] 77% row_segment p137: 完成 0.76s
[962/1236] 77% row_segment p138: 完成 0.78s
[963/1236] 77% row_segment p139: 完成 0.87s
[964/1236] 77% row_segment p140: 完成 0.72s
[965/1236] 78% row_segment p141: 完成 0.95s
[966/1236] 78% row_segment p142: 完成 0.66s
[967/1236] 78% row_segment p143: 完成 0.53s
[968/1236] 78% row_segment p144: 完成 0.56s
[969/1236] 78% row_segment p145: 完成 0.83s
[970/1236] 78% row_segment p146: 完成 0.61s
[971/1236] 78% row_segment p147: 完成 0.49s
[972/1236] 78% row_segment p148: 完成 0.85s
[973/1236] 78% row_segment p149: 完成 0.90s
[974/1236] 78% row_segment p150: 完成 0.60s
[975/1236] 78% row_segment p151: 完成 0.84s
[976/1236] 78% row_segment p152: 完成 0.79s
[977/1236] 79% row_segment p153: 完成 0.79s
[978/1236] 79% row_segment p154: 完成 0.91s
[979/1236] 79% row_segment p155: 完成 0.53s
[980/1236] 79% row_segment p156: 完成 0.89s
[981/1236] 79% row_segment p157: 完成 2.22s
[982/1236] 79% row_segment p158: 完成 3.31s
[983/1236] 79% row_segment p159: 完成 2.02s
[984/1236] 79% row_segment p160: 完成 1.46s
[985/1236] 79% row_segment p161: 完成 1.38s
[986/1236] 79% row_segment p162: 完成 1.28s
[987/1236] 79% row_segment p163: 完成 1.13s
[988/1236] 79% row_segment p164: 完成 1.00s
[989/1236] 80% row_segment p165: 完成 2.07s
[990/1236] 80% row_segment p166: 完成 1.21s
[991/1236] 80% row_segment p167: 完成 1.61s
[992/1236] 80% row_segment p168: 完成 1.28s
[993/1236] 80% row_segment p169: 完成 1.49s
[994/1236] 80% row_segment p170: 完成 1.87s
[995/1236] 80% row_segment p171: 完成 1.23s
[996/1236] 80% row_segment p172: 完成 1.03s
[997/1236] 80% row_segment p173: 完成 1.31s
[998/1236] 80% row_segment p174: 完成 1.51s
[999/1236] 80% row_segment p175: 完成 0.91s
[1000/1236] 80% row_segment p176: 完成 0.94s
[1001/1236] 80% row_segment p177: 完成 1.33s
[1002/1236] 81% row_segment p178: 完成 1.15s
[1003/1236] 81% row_segment p179: 完成 1.49s
[1004/1236] 81% row_segment p180: 完成 1.47s
[1005/1236] 81% row_segment p181: 完成 1.42s
[1006/1236] 81% row_segment p182: 完成 1.49s
[1007/1236] 81% row_segment p183: 完成 1.41s
[1008/1236] 81% row_segment p184: 完成 0.80s
[1009/1236] 81% row_segment p185: 完成 0.75s
[1010/1236] 81% row_segment p186: 完成 0.86s
[1011/1236] 81% row_segment p187: 完成 0.77s
[1012/1236] 81% row_segment p188: 完成 0.83s
[1013/1236] 81% row_segment p189: 完成 0.69s
[1014/1236] 82% row_segment p190: 完成 1.15s
[1015/1236] 82% row_segment p191: 完成 0.86s
[1016/1236] 82% row_segment p192: 完成 1.09s
[1017/1236] 82% row_segment p193: 完成 1.41s
[1018/1236] 82% row_segment p194: 完成 1.19s
[1019/1236] 82% row_segment p195: 完成 1.27s
[1020/1236] 82% row_segment p196: 完成 0.87s
[1021/1236] 82% row_segment p197: 完成 1.11s
[1022/1236] 82% row_segment p198: 完成 3.03s
[1023/1236] 82% row_segment p199: 完成 0.93s
[1024/1236] 82% row_segment p200: 完成 1.00s
[1025/1236] 82% row_segment p201: 完成 0.98s
[1026/1236] 83% row_segment p202: 完成 1.10s
[1027/1236] 83% row_segment p203: 完成 1.10s
[1028/1236] 83% row_segment p204: 完成 1.37s
[1029/1236] 83% row_segment p205: 完成 2.59s
[1030/1236] 83% row_segment p206: 完成 3.03s
== row_segment_gate Step3→4 交接闸：206 页
[1031/1236] 83% row_segment_gate p1: 新鲜，跳过
[1032/1236] 83% row_segment_gate p2: 新鲜，跳过
[1033/1236] 83% row_segment_gate p3: 新鲜，跳过
[1034/1236] 83% row_segment_gate p4: 完成 0.04s
[1035/1236] 83% row_segment_gate p5: 完成 0.04s
[1036/1236] 83% row_segment_gate p6: 完成 0.04s
[1037/1236] 83% row_segment_gate p7: 完成 0.04s
[1038/1236] 83% row_segment_gate p8: 完成 0.04s
[1039/1236] 84% row_segment_gate p9: 完成 0.04s
[1040/1236] 84% row_segment_gate p10: 完成 0.04s
[1041/1236] 84% row_segment_gate p11: 完成 0.03s
[1042/1236] 84% row_segment_gate p12: 完成 0.04s
[1043/1236] 84% row_segment_gate p13: 完成 0.04s
[1044/1236] 84% row_segment_gate p14: 完成 0.04s
[1045/1236] 84% row_segment_gate p15: 完成 0.04s
[1046/1236] 84% row_segment_gate p16: 完成 0.04s
[1047/1236] 84% row_segment_gate p17: 完成 0.04s
[1048/1236] 84% row_segment_gate p18: 完成 0.03s
[1049/1236] 84% row_segment_gate p19: 完成 0.04s
[1050/1236] 84% row_segment_gate p20: 完成 0.04s
[1051/1236] 85% row_segment_gate p21: 完成 0.03s
[1052/1236] 85% row_segment_gate p22: 完成 0.04s
[1053/1236] 85% row_segment_gate p23: 完成 0.04s
[1054/1236] 85% row_segment_gate p24: 新鲜，跳过
[1055/1236] 85% row_segment_gate p25: 完成 0.03s
[1056/1236] 85% row_segment_gate p26: 完成 0.03s
[1057/1236] 85% row_segment_gate p27: 完成 0.04s
[1058/1236] 85% row_segment_gate p28: 完成 0.04s
[1059/1236] 85% row_segment_gate p29: 完成 0.04s
[1060/1236] 85% row_segment_gate p30: 完成 0.04s
[1061/1236] 85% row_segment_gate p31: 完成 0.04s
[1062/1236] 85% row_segment_gate p32: 完成 0.04s
[1063/1236] 86% row_segment_gate p33: 完成 0.03s
[1064/1236] 86% row_segment_gate p34: 完成 0.03s
[1065/1236] 86% row_segment_gate p35: 完成 0.04s
[1066/1236] 86% row_segment_gate p36: 完成 0.04s
[1067/1236] 86% row_segment_gate p37: 完成 0.04s
[1068/1236] 86% row_segment_gate p38: 完成 0.04s
